Gene,Mean SHAP Value
COX7A1,0.0
SHF,0.0
CCDC7,0.0
RSPH9,0.0
ASTN1,0.0
CCDC3,0.0
SGIP1,0.0
HOXC4,0.0
HOXC5,0.0
HOXC8,0.0
PSG4,0.0
TRIM72,0.0
ULBP2,0.0
FAT1,0.0
DR1,0.0
WDR59,0.0
EIF4G1,0.0
EIF4G2,0.0
MBTPS1,0.0
TRIM45,0.0
WDR43,0.0
MFSD4,0.0
MFSD5,0.0
PTPN23,0.0
LSM7,0.0
FAT4,0.0
NUCB2,0.0
VIPR2,0.0
PTP4A2,0.0
PTP4A3,0.0
UBR5,0.0
ZZZ3,0.0
TWF1,0.0
ABHD4,0.0
PA2G4,0.0
ABHD6,0.0
ABHD1,0.0
ABHD3,0.0
CCDC9,0.0
OTUD1,0.0
MYLIP,0.0
ABHD8,0.0
IFI30,0.0
C9orf23,0.0
C9orf25,0.0
C9orf24,0.0
HEMK1,0.0
NKIRAS1,0.0
MGA,0.0
TMEM14B,0.0
WNT1,0.0
DYNC2H1,0.0
ABHD2,0.0
BAG3,0.0
GMFG,0.0
ATXN1L,0.0
EIF1AD,0.0
CSDC2,0.0
GAS2L3,0.0
RPS27L,0.0
GAS2L1,0.0
C7orf13,0.0
C7orf10,0.0
PRSS12,0.0
AS3MT,0.0
KANK3,0.0
SAMD4B,0.0
EID2B,0.0
IFI27L1,0.0
SLPI,0.0
FSCN1,0.0
LOC92973,0.0
PSIP1,0.0
MZF1,0.0
EVI5,0.0
SAP18,0.0
PDHA1,0.0
CPSF3L,0.0
SLC39A7,0.0
PLA2G15,0.0
EIF4EBP3,0.0
THOC3,0.0
SLC3A1,0.0
ZNF616,0.0
ZNF614,0.0
WBSCR16,0.0
HOXC11,0.0
ZNF611,0.0
MRPL9,0.0
RALGAPA1,0.0
ZFAT,0.0
ZCCHC18,0.0
BAG1,0.0
MEOX2,0.0
MEOX1,0.0
CD79B,0.0
RSBN1,0.0
SLC39A1,0.0
LRRC37A3,0.0
LRRC37A2,0.0
LRRC37A4,0.0
CTDP1,0.0
MSRB3,0.0
KMO,0.0
BAG5,0.0
BAG4,0.0
CD79A,0.0
CALCOCO1,0.0
LYPD1,0.0
LYPD3,0.0
HIST4H4,0.0
RAB3IL1,0.0
LYPD6,0.0
SMCR7,0.0
ARAP1,0.0
CATSPERG,0.0
ARAP3,0.0
IL1RAP,0.0
SEPT6,0.0
MGC2889,0.0
KIAA1377,0.0
SERTAD2,0.0
ZNF643,0.0
COL1A2,0.0
TTBK1,0.0
TRDN,0.0
PLAG1,0.0
LOC100133669,0.0
GSS,0.0
RHOQ,0.0
LOC729156,0.0
MTHFD1,0.0
MTHFD2,0.0
LOXL3,0.0
ZBTB26,0.0
CBLN1,0.0
CBLN2,0.0
FMR1,0.0
ECM1,0.0
ECM2,0.0
NLRP12,0.0
CAMK1G,0.0
CAMK1D,0.0
TMPO,0.0
IDO2,0.0
RILPL1,0.0
CALCOCO2,0.0
CKMT2,0.0
G2E3,0.0
MYL12A,0.0
MYL12B,0.0
MRPS17,0.0
RGS2,0.0
RGS1,0.0
LRRC8C,0.0
RGS6,0.0
ANKRD30A,0.0
CATSPER3,0.0
CATSPER1,0.0
NAP1L4,0.0
RPS6KC1,0.0
RPP40,0.0
HINT2,0.0
HINT1,0.0
DDX5,0.0
TNIK,0.0
SNRNP200,0.0
BRSK1,0.0
BRSK2,0.0
NACC1,0.0
OTUD6B,0.0
CWC15,0.0
IP6K3,0.0
GATA2,0.0
SEC23IP,0.0
SUCLG2,0.0
PSORS1C2,0.0
DDX1,0.0
TLR6,0.0
INADL,0.0
BRWD1,0.0
BRWD3,0.0
EIF1,0.0
FICD,0.0
OR2A4,0.0
ALAS1,0.0
DOHH,0.0
NHLRC2,0.0
NHLRC3,0.0
KCNK3,0.0
HIBADH,0.0
PI4K2A,0.0
KCNK2,0.0
PI4K2B,0.0
EPO,0.0
KCNK1,0.0
TNFAIP8L1,0.0
MCF2L2,0.0
MLH3,0.0
PAFAH1B1,0.0
PEX11G,0.0
PSORS1C1,0.0
VAMP1,0.0
TINAGL1,0.0
PRH2,0.0
PAFAH1B2,0.0
POLR2F,0.0
SUSD1,0.0
SUSD3,0.0
CGREF1,0.0
SUSD5,0.0
LYZ,0.0
CXorf57,0.0
NRCAM,0.0
HAUS1,0.0
HAUS3,0.0
HAUS2,0.0
HAUS4,0.0
DKFZP586I1420,0.0
CRYZ,0.0
PLAC1,0.0
MMS19,0.0
ARID4B,0.0
ARID4A,0.0
PSTPIP2,0.0
HIST1H2BF,0.0
OR2A1,0.0
HIST1H2BD,0.0
ERVFRDE1,0.0
ZNF805,0.0
SYNPO2,0.0
C13orf1,0.0
TUBA3D,0.0
SNX16,0.0
TFEC,0.0
PACSIN2,0.0
ACVRL1,0.0
TLX1,0.0
DLX3,0.0
DLX2,0.0
HIST1H2BE,0.0
CDC37,0.0
LOC284233,0.0
CDC34,0.0
IL23A,0.0
SDPR,0.0
HINT3,0.0
TDRD12,0.0
NFKBIZ,0.0
FMN2,0.0
HLA-E,0.0
HLA-F,0.0
NFKBIA,0.0
SLC5A10,0.0
F8A1,0.0
HLA-L,0.0
ZNF211,0.0
HLA-H,0.0
HLA-J,0.0
ZNF215,0.0
HSN2,0.0
MYO15A,0.0
MYO15B,0.0
MYD88,0.0
DLX6,0.0
DLX4,0.0
SLC5A11,0.0
HLA-B,0.0
SYNJ2BP,0.0
GJA9,0.0
TUB,0.0
PGLS,0.0
SPIN2B,0.0
SPIN2A,0.0
BIRC7,0.0
DTX2,0.0
DTX1,0.0
PLGLB2,0.0
DTX4,0.0
IL8,0.0
NHLRC1,0.0
VWA5A,0.0
SVIP,0.0
SNRK,0.0
KIAA1967,0.0
LOC728264,0.0
GPR68,0.0
TMEM37,0.0
POLR2G,0.0
UROS,0.0
ANKRD10,0.0
ANKRD12,0.0
INSM1,0.0
RB1CC1,0.0
ZNF443,0.0
PDE3A,0.0
CPXM2,0.0
TIMM44,0.0
RASL12,0.0
ARHGEF1,0.0
C20orf202,0.0
C20orf203,0.0
LOC100134868,0.0
GPR64,0.0
NDUFA8,0.0
MAP1LC3B2,0.0
C21orf71,0.0
EFHB,0.0
NDUFA2,0.0
NDUFA5,0.0
NDUFA4,0.0
LOC100124692,0.0
NDUFA6,0.0
MORF4L1,0.0
MORF4L2,0.0
FAM171A2,0.0
INE1,0.0
IMPG2,0.0
FLT3LG,0.0
MORC3,0.0
COL10A1,0.0
NDUFA3,0.0
GJA4,0.0
KIAA1609,0.0
BIRC2,0.0
STAG3L4,0.0
JARID2,0.0
GJA1,0.0
KIAA0513,0.0
S100A1,0.0
FAM53C,0.0
FAM53B,0.0
TIMP3,0.0
AOC2,0.0
ANKRD17,0.0
PABPC4L,0.0
KCNK6,0.0
CRIM1,0.0
TMOD3,0.0
SIGLEC12,0.0
PRUNE2,0.0
LDB1,0.0
ACRC,0.0
ANO10,0.0
SFRS8,0.0
C10orf107,0.0
C10orf105,0.0
FAM53A,0.0
AOC3,0.0
ANKRD16,0.0
ANKRD19,0.0
OXR1,0.0
EIF6,0.0
AIP,0.0
BIRC3,0.0
BIRC5,0.0
BIRC6,0.0
POLR2J4,0.0
HAGHL,0.0
REP15,0.0
MNS1,0.0
CDCA7L,0.0
KDELR2,0.0
MEA1,0.0
NT5C2,0.0
NT5C3,0.0
DMC1,0.0
PDPK1,0.0
SPHKAP,0.0
TMEM33,0.0
NSF,0.0
AKR1E2,0.0
FAM82B,0.0
ZNF365,0.0
GJA5,0.0
TTLL1,0.0
UQCR10,0.0
C9orf69,0.0
JPH2,0.0
VAMP2,0.0
ZCCHC12,0.0
CRKL,0.0
TAP1,0.0
DUS4L,0.0
TMCC3,0.0
UNC45B,0.0
RLTPR,0.0
UNC45A,0.0
DLX1,0.0
INPP1,0.0
GSG2,0.0
BCL10,0.0
SSBP2,0.0
FAM190B,0.0
TMEM87B,0.0
ZC3H8,0.0
BOD1,0.0
AMZ2,0.0
AMZ1,0.0
NCAM1,0.0
MT1L,0.0
GFI1,0.0
GRIN2A,0.0
NUFIP1,0.0
RAD18,0.0
ZMIZ2,0.0
GPHN,0.0
TMEM128,0.0
UGT3A2,0.0
CCDC59,0.0
CCDC58,0.0
CCDC57,0.0
CCDC56,0.0
CCDC55,0.0
TDRD10,0.0
SSBP3,0.0
SSBP1,0.0
USP14,0.0
USP16,0.0
USP11,0.0
ALDH6A1,0.0
USP13,0.0
PTPDC1,0.0
ANLN,0.0
LY6K,0.0
RAD21,0.0
SLC45A4,0.0
KLHDC8B,0.0
CCDC53,0.0
DHX29,0.0
LOC400927,0.0
FXR1,0.0
MOBKL1A,0.0
MOBKL1B,0.0
ARHGEF19,0.0
ARHGEF18,0.0
ARHGEF17,0.0
ARHGEF16,0.0
ARHGEF12,0.0
FBXW10,0.0
CDRT1,0.0
SOS1,0.0
ZNF773,0.0
CEP78,0.0
KLC2,0.0
KLC1,0.0
ZNF776,0.0
RHBDD1,0.0
RHBDD3,0.0
CEP70,0.0
CEP76,0.0
MGC16275,0.0
MITD1,0.0
D2HGDH,0.0
TNKS2,0.0
ZNF770,0.0
NOS3,0.0
ZNF350,0.0
TYK2,0.0
ZCCHC17,0.0
JPH4,0.0
JPH1,0.0
JPH3,0.0
ARHGEF11,0.0
ARHGEF10,0.0
SF3A1,0.0
SH3D19,0.0
CCDC51,0.0
ZNF764,0.0
UQCRH,0.0
FAM104B,0.0
FAM104A,0.0
UTP11L,0.0
FAM151B,0.0
NDUFV2,0.0
APOM,0.0
APOO,0.0
STX10,0.0
APOD,0.0
SNAP91,0.0
CYP4X1,0.0
NEGR1,0.0
VEGFB,0.0
GATAD1,0.0
HIST1H2BH,0.0
HIST1H2BN,0.0
SCPEP1,0.0
C6orf164,0.0
C6orf163,0.0
PYHIN1,0.0
NR6A1,0.0
RAB8A,0.0
LMBR1,0.0
ZNF521,0.0
LRRC58,0.0
C9orf66,0.0
FOXN4,0.0
SDCBP,0.0
SILV,0.0
DTX3L,0.0
RTF1,0.0
NRBP1,0.0
SULT4A1,0.0
RPL13AP3,0.0
PREPL,0.0
RPL13AP6,0.0
MARK3,0.0
PAQR3,0.0
PHYHD1,0.0
ZNF223,0.0
HIST1H2BL,0.0
HIST1H2BC,0.0
SPSB2,0.0
SPSB3,0.0
MBOAT4,0.0
MBOAT1,0.0
PELP1,0.0
LOC282997,0.0
SAT2,0.0
TK1,0.0
SAT1,0.0
SPAG17,0.0
HIST1H2BK,0.0
FBXO39,0.0
FBXO38,0.0
NRBP2,0.0
IPO4,0.0
IPO7,0.0
IPO9,0.0
TNFAIP2,0.0
TNFAIP3,0.0
SLC22A18AS,0.0
ADIPOR1,0.0
VAV1,0.0
TMEM160,0.0
SEC23B,0.0
MPG,0.0
DGUOK,0.0
CTDSP2,0.0
NXT2,0.0
CTDSP1,0.0
SYNGR2,0.0
WDR92,0.0
SIL1,0.0
CRNKL1,0.0
FADS2,0.0
?|100134869,0.0
CCDC52,0.0
DNASE1,0.0
PYGO2,0.0
C5orf24,0.0
?|729884,0.0
C5orf23,0.0
ZADH2,0.0
C5orf28,0.0
VWDE,0.0
RAGE,0.0
ACAD11,0.0
ACAD10,0.0
AMZ2P1,0.0
PET112L,0.0
PAQR6,0.0
C9orf68,0.0
C5orf25,0.0
PYGO1,0.0
GABPB1,0.0
GABPB2,0.0
ARL17B,0.0
REPIN1,0.0
MGAT5B,0.0
GAS2L2,0.0
FADS1,0.0
NME2P1,0.0
HOXB7,0.0
FERMT2,0.0
ANKRD34B,0.0
CSE1L,0.0
ZC3H7B,0.0
FBXO33,0.0
FBXO32,0.0
FBXO31,0.0
FBXO30,0.0
FBXO36,0.0
FBXO34,0.0
CABP1,0.0
CABP4,0.0
CABP7,0.0
PMVK,0.0
LOC100128288,0.0
MAK16,0.0
CNRIP1,0.0
NOC2L,0.0
S1PR3,0.0
INS-IGF2,0.0
CYP1B1,0.0
SMOC2,0.0
PDE12,0.0
TMEM133,0.0
STXBP4,0.0
FANCM,0.0
ENY2,0.0
FANCA,0.0
FANCB,0.0
BMP2K,0.0
ACBD3,0.0
E2F8,0.0
CFLP1,0.0
C6orf89,0.0
SCAF1,0.0
E2F1,0.0
E2F3,0.0
E2F4,0.0
E2F5,0.0
E2F6,0.0
MIF,0.0
GLYATL1,0.0
PPP4C,0.0
C9orf43,0.0
WDR36,0.0
C9orf41,0.0
FARP1,0.0
UPF1,0.0
KPNA1,0.0
STXBP5,0.0
STXBP2,0.0
STXBP3,0.0
SCYL2,0.0
CXorf50B,0.0
PAOX,0.0
CRYBG3,0.0
TEC,0.0
KIAA1908,0.0
DEPDC5,0.0
DEPDC4,0.0
DEPDC7,0.0
DEPDC1,0.0
SNAP47,0.0
TMEM194B,0.0
E2F7,0.0
ZNF114,0.0
PLEKHO2,0.0
FANCE,0.0
FANCG,0.0
PSMB10,0.0
ARSA,0.0
EXOC6,0.0
LGALS3BP,0.0
ADAT2,0.0
ADAT3,0.0
ADAT1,0.0
TNRC6A,0.0
C1orf114,0.0
CBWD1,0.0
CBWD2,0.0
CBWD3,0.0
CBWD5,0.0
LOC100131193,0.0
C1orf113,0.0
RPS2P32,0.0
HAPLN1,0.0
LPAR1,0.0
CDK9,0.0
RGL3,0.0
ROBO1,0.0
ZNF383,0.0
RERE,0.0
ARSK,0.0
PRMT2,0.0
LIMS1,0.0
LIMS3,0.0
CBWD6,0.0
C12orf60,0.0
RPN2,0.0
SLC7A1,0.0
C12orf61,0.0
HNRNPA1,0.0
HNRNPA0,0.0
HNRNPA3,0.0
ARSE,0.0
KIAA1671,0.0
ARSD,0.0
HAS3,0.0
FANCI,0.0
WDR31,0.0
CDK8,0.0
CDK7,0.0
CDK5,0.0
CDK2,0.0
CDK1,0.0
HOXA7,0.0
IRS2,0.0
IRS1,0.0
EXOC5,0.0
MYST1,0.0
DUS2L,0.0
ARSB,0.0
KIAA1109,0.0
HAS1,0.0
DNTTIP2,0.0
DNTTIP1,0.0
UBXN11,0.0
MAP9,0.0
TMEM185A,0.0
NECAP1,0.0
IMPDH2,0.0
IMPDH1,0.0
KDM1B,0.0
IPMK,0.0
ACBD7,0.0
RAB33B,0.0
C9orf44,0.0
KIAA1161,0.0
LOC349114,0.0
SV2A,0.0
MTMR9L,0.0
TSC22D4,0.0
SFTA1P,0.0
NAAA,0.0
YIPF2,0.0
MTMR1,0.0
LAP3,0.0
MTMR3,0.0
MTMR4,0.0
UBA52,0.0
VAT1,0.0
CTBS,0.0
TMC2,0.0
SNHG11,0.0
PYCR1,0.0
FAM168B,0.0
OSTF1,0.0
IDI2,0.0
IDI1,0.0
SFTPB,0.0
DEXI,0.0
FRYL,0.0
SFTPD,0.0
DYM,0.0
PDE1A,0.0
PPM1N,0.0
PDE1B,0.0
RNF121,0.0
SCN1B,0.0
IL17RB,0.0
C3AR1,0.0
AOAH,0.0
LACTB2,0.0
MTMR6,0.0
MTMR7,0.0
MTMR9,0.0
PELO,0.0
EEPD1,0.0
FOLH1,0.0
PLCE1,0.0
DND1,0.0
FARP2,0.0
STK33,0.0
PTPN2,0.0
INCENP,0.0
ZNF569,0.0
C6orf145,0.0
C6orf141,0.0
C6orf142,0.0
CYB561,0.0
HIGD2A,0.0
ADAMTSL4,0.0
ADAMTSL1,0.0
PTGER2,0.0
ADAMTSL3,0.0
ADAMTSL2,0.0
RPL30,0.0
CRYBB2,0.0
SYVN1,0.0
LOC256880,0.0
MBNL1,0.0
C9orf47,0.0
C9orf46,0.0
C9orf45,0.0
SURF1,0.0
HYLS1,0.0
ZNF334,0.0
C2orf24,0.0
OLFM1,0.0
RPGR,0.0
C2orf28,0.0
C2orf29,0.0
BRI3BP,0.0
SKA3,0.0
PPP1R13L,0.0
MON2,0.0
ACBD4,0.0
CD2BP2,0.0
ACBD6,0.0
EXOSC4,0.0
EXOSC7,0.0
EXOSC6,0.0
EXOSC1,0.0
EXOSC3,0.0
EXOSC2,0.0
BCKDK,0.0
EXOSC9,0.0
EXOSC8,0.0
RUNX1,0.0
NDUFC1,0.0
MESDC2,0.0
ACBD5,0.0
MBL1P,0.0
SUDS3,0.0
LOC100287227,0.0
PDZK1IP1,0.0
GJC3,0.0
SORBS2,0.0
USP28,0.0
ZGPAT,0.0
EMB,0.0
EMD,0.0
USP22,0.0
AFF4,0.0
ARSI,0.0
CCNA1,0.0
VPS24,0.0
DIAPH2,0.0
MEF2C,0.0
IGDCC4,0.0
ZNF367,0.0
WRB,0.0
TXNL4A,0.0
UPK3A,0.0
TOMM20L,0.0
PTPRZ1,0.0
GNE,0.0
DYNC1I1,0.0
RPL11,0.0
RPL10,0.0
RPL17,0.0
CTSZ,0.0
POSTN,0.0
RPL14,0.0
CSRP2BP,0.0
LRRIQ3,0.0
METT10D,0.0
PRRX2,0.0
KIAA1310,0.0
AMMECR1,0.0
RGN,0.0
SYP,0.0
NINL,0.0
SORBS3,0.0
PRMT5,0.0
CXCL9,0.0
CXCL6,0.0
CXCL5,0.0
CXCL2,0.0
CXCL3,0.0
ZNF580,0.0
NCRNA00093,0.0
PIAS3,0.0
AP2S1,0.0
LOC100132215,0.0
LOC283174,0.0
UBA1,0.0
TRRAP,0.0
SDHAP3,0.0
ADAMTS8,0.0
ILK,0.0
SCG2,0.0
LIPT1,0.0
HHIPL2,0.0
PTGFR,0.0
TAC1,0.0
TOP3B,0.0
CHKB-CPT1B,0.0
TOP3A,0.0
UBE2S,0.0
FGGY,0.0
UBE2Z,0.0
UBE2F,0.0
PENK,0.0
LFNG,0.0
SRRM3,0.0
C20orf132,0.0
RABEP2,0.0
C20orf134,0.0
C20orf135,0.0
MTG1,0.0
UBE2W,0.0
UBA2,0.0
PDP2,0.0
PHKA2,0.0
PHKA1,0.0
PSMB8,0.0
ERP29,0.0
HMP19,0.0
KIAA0196,0.0
KIAA0195,0.0
SAE1,0.0
THRSP,0.0
CARD6,0.0
PWP1,0.0
USP21,0.0
CARD8,0.0
ADAMTS2,0.0
UBE2C,0.0
ZNF134,0.0
UBE2A,0.0
FAM162B,0.0
FAM162A,0.0
UBE2M,0.0
ABCA12,0.0
UBE2H,0.0
PHF23,0.0
PHF20,0.0
USP20,0.0
GRID2IP,0.0
LRRIQ1,0.0
TMEM125,0.0
VCAM1,0.0
COL28A1,0.0
SKA2,0.0
RAI2,0.0
RAI1,0.0
RNF5P1,0.0
ATP13A4,0.0
ATP13A5,0.0
MUL1,0.0
GPATCH8,0.0
PPWD1,0.0
ZNF792,0.0
ZNF791,0.0
ZNF790,0.0
RIF1,0.0
TYMP,0.0
LOC154761,0.0
PMF1,0.0
ROBO3,0.0
SEC11C,0.0
HIST1H3H,0.0
HIST1H3J,0.0
HIST1H3E,0.0
ZNF436,0.0
CEP55,0.0
CEP57,0.0
NEURL,0.0
SAMD1,0.0
ZNF502,0.0
C12orf69,0.0
FBLL1,0.0
ATP10D,0.0
C9orf98,0.0
ATP10A,0.0
PRKCA,0.0
LIAS,0.0
FLJ26850,0.0
PRKCH,0.0
LOC728723,0.0
MTX1,0.0
MTX2,0.0
MTX3,0.0
HSPD1,0.0
MIIP,0.0
RGL4,0.0
RGL2,0.0
HIST1H3D,0.0
HIST1H3G,0.0
HIST1H3C,0.0
LRRIQ4,0.0
SYN3,0.0
PHLPP1,0.0
PPP1R7,0.0
SLC25A13,0.0
CTSF,0.0
CTSE,0.0
CTSD,0.0
CTSC,0.0
CTSB,0.0
CTSA,0.0
CTSO,0.0
CTSK,0.0
CTSH,0.0
MYADM,0.0
SETDB1,0.0
MFAP2,0.0
PDZRN3,0.0
ZNF577,0.0
ZNF576,0.0
C15orf42,0.0
NAA10,0.0
CTSW,0.0
FGFR3,0.0
FGFR2,0.0
CTSS,0.0
FGFR4,0.0
RPL13,0.0
PRTN3,0.0
SLC35C2,0.0
PPIL6,0.0
PPIL5,0.0
PPIL4,0.0
PPIL3,0.0
PPIL2,0.0
C15orf44,0.0
DAPL1,0.0
SPTLC1,0.0
TBX15,0.0
NAA15,0.0
WWP2,0.0
CCDC99,0.0
MGC16703,0.0
LAMC2,0.0
ZNF574,0.0
RTN4IP1,0.0
SORBS1,0.0
GSTA4,0.0
ZNF570,0.0
CCDC93,0.0
CCDC92,0.0
CCDC91,0.0
CCDC96,0.0
CCDC94,0.0
PPP1R2,0.0
ROBO2,0.0
CHRFAM7A,0.0
SLC25A11,0.0
SLC25A12,0.0
CAMLG,0.0
KIAA1429,0.0
SLC25A16,0.0
SLC25A17,0.0
SLC15A3,0.0
JAZF1,0.0
ZNF649,0.0
TMUB2,0.0
ZNF320,0.0
FBXW9,0.0
CCDC19,0.0
CCDC18,0.0
CCDC13,0.0
CCDC12,0.0
CCDC11,0.0
LAD1,0.0
CCDC17,0.0
EAF2,0.0
EAF1,0.0
CCDC14,0.0
TTC23,0.0
GNG4,0.0
TMUB1,0.0
APC2,0.0
SUFU,0.0
PSIMCT-1,0.0
ZNF324,0.0
SLC25A19,0.0
REXO4,0.0
FAM13A,0.0
REXO2,0.0
HEPACAM2,0.0
REXO1,0.0
SFTPA2,0.0
TSPAN15,0.0
LOC100133161,0.0
TSPAN10,0.0
COL11A1,0.0
LOC653566,0.0
CMTM4,0.0
CMTM6,0.0
CMTM1,0.0
CMTM3,0.0
ZNF676,0.0
ZNF321,0.0
RNF216,0.0
SMCHD1,0.0
TUBA3C,0.0
LMCD1,0.0
TSPAN14,0.0
RHOF,0.0
UTP6,0.0
KCNA1,0.0
KCNA3,0.0
TTC14,0.0
LTBP1,0.0
KIAA1324L,0.0
KIAA1683,0.0
LTBP2,0.0
FUK,0.0
STAM,0.0
COX6B2,0.0
GNG7,0.0
SMARCE1,0.0
TTLL6,0.0
INSL3,0.0
MAGEL2,0.0
HAR1A,0.0
HAR1B,0.0
OTOR,0.0
IL15,0.0
SYCE2,0.0
ZHX1,0.0
JMJD8,0.0
ZHX3,0.0
ZHX2,0.0
PDXP,0.0
GK3P,0.0
ZNF280B,0.0
ZNF280C,0.0
ZNF280D,0.0
ALDH1L2,0.0
TRIM34,0.0
HSD17B3,0.0
SYNCRIP,0.0
SIPA1L3,0.0
FAM100A,0.0
KIAA1644,0.0
?|10357,0.0
GNG5,0.0
PI4KA,0.0
ALG5,0.0
ALG6,0.0
TMEM17,0.0
ALG3,0.0
ALG2,0.0
GTPBP10,0.0
FUS,0.0
PARN,0.0
ALG9,0.0
RAB19,0.0
GNG3,0.0
DBF4,0.0
FLJ45983,0.0
RACGAP1P,0.0
FAM128A,0.0
FAM128B,0.0
CAPN13,0.0
CAPN14,0.0
MPP4,0.0
UNC80,0.0
SLC26A11,0.0
ZMAT1,0.0
PTTG3P,0.0
CCBL2,0.0
PTPRS,0.0
PLA2G4D,0.0
MFSD6L,0.0
SDC1,0.0
ZNF385D,0.0
ZNRD1,0.0
EEF1DP3,0.0
FAIM2,0.0
TNFAIP8,0.0
FAM41C,0.0
TMIE,0.0
GLO1,0.0
SIGLEC6,0.0
NAT6,0.0
CPSF1,0.0
CCBL1,0.0
SPTA1,0.0
NBPF1,0.0
NAPEPLD,0.0
NBPF3,0.0
NBPF6,0.0
NBPF7,0.0
SPATS2L,0.0
N4BP2,0.0
C10orf12,0.0
C10orf11,0.0
C10orf10,0.0
PCDHB18,0.0
DEM1,0.0
HS2ST1,0.0
PCDHB15,0.0
PCDHB16,0.0
PCDHB17,0.0
PCDHB11,0.0
PCDHB13,0.0
SERF2,0.0
LOC100270804,0.0
CRYZL1,0.0
NAT1,0.0
NAT2,0.0
C10orf18,0.0
SRPX2,0.0
TRIM36,0.0
LOC257358,0.0
QKI,0.0
TTLL9,0.0
SLC26A10,0.0
PLA2G2D,0.0
ZDHHC2,0.0
APPL2,0.0
APPL1,0.0
FOXD1,0.0
CCDC34,0.0
CCDC36,0.0
ACACB,0.0
CPSF2,0.0
CCDC39,0.0
FAM106C,0.0
RNPC3,0.0
CMTM2,0.0
MBD2,0.0
MBD3,0.0
MBD6,0.0
?|653553,0.0
MBD5,0.0
LRWD1,0.0
SLC35F1,0.0
IPO5,0.0
CRAT,0.0
ACACA,0.0
CPSF3,0.0
CPSF4,0.0
GRIA2,0.0
CPSF6,0.0
KIAA2026,0.0
PGM5P2,0.0
KIAA2022,0.0
TH1L,0.0
WDR11,0.0
COX5B,0.0
COX5A,0.0
SDC3,0.0
NMT1,0.0
AGPAT3,0.0
ARIH2,0.0
LTBP3,0.0
LTBP4,0.0
TTLL5,0.0
WHSC1,0.0
SIPA1L2,0.0
FAM100B,0.0
SIPA1L1,0.0
HTT,0.0
ACAA1,0.0
ACAA2,0.0
MAD1L1,0.0
KCNC4,0.0
LOC647121,0.0
RAB10,0.0
NPTX1,0.0
NAGPA,0.0
NKD1,0.0
NPTX2,0.0
SND1,0.0
TFAP4,0.0
TTPA,0.0
SLMAP,0.0
GIN1,0.0
MBD1,0.0
JMJD5,0.0
LOC100130987,0.0
ZNF469,0.0
NPTXR,0.0
C13orf38,0.0
ZSCAN1,0.0
C13orf37,0.0
C13orf31,0.0
RAB15,0.0
PPM1A,0.0
PRCP,0.0
KY,0.0
DHCR24,0.0
TCP11,0.0
TRIM66,0.0
C2orf68,0.0
ZNF853,0.0
KCNA2,0.0
KCNA5,0.0
KCNA6,0.0
ADCY10,0.0
NDUFB11,0.0
MAD2L1,0.0
NAMPT,0.0
H2AFY2,0.0
PPCS,0.0
LOC100133985,0.0
DGCR2,0.0
LCMT1,0.0
NXPH4,0.0
PPP2R5B,0.0
SHE,0.0
FAM192A,0.0
NDRG2,0.0
HIP1,0.0
PRCD,0.0
LRRC8A,0.0
NDRG1,0.0
IER2,0.0
TPPP3,0.0
YY2,0.0
CRLF3,0.0
HSF2,0.0
FGFRL1,0.0
INSIG2,0.0
NHEDC2,0.0
CTSL1,0.0
LOC100144604,0.0
MRPS21,0.0
MRPS23,0.0
MRPS22,0.0
CD276,0.0
MRPS24,0.0
CIDEC,0.0
MRPS26,0.0
RAPH1,0.0
C1RL,0.0
PRSS50,0.0
RNF130,0.0
NUDT13,0.0
C7orf58,0.0
C7orf59,0.0
RNF175,0.0
C7orf53,0.0
C7orf50,0.0
C7orf51,0.0
N4BP2L2,0.0
CD274,0.0
CTNS,0.0
CEACAM19,0.0
CYBA,0.0
SLN,0.0
CYBB,0.0
RDX,0.0
PYDC1,0.0
SNORD116-20,0.0
PAQR5,0.0
KLKB1,0.0
MRPS28,0.0
LRBA,0.0
RNF14,0.0
TRMT112,0.0
TCTEX1D4,0.0
PPM1M,0.0
TCTEX1D1,0.0
ZNF655,0.0
EGR3,0.0
FAM126B,0.0
LCA5,0.0
MSMP,0.0
MEAF6,0.0
PHGR1,0.0
NOTCH4,0.0
PRPF4B,0.0
LMNB1,0.0
KIAA0114,0.0
RTN3,0.0
MPHOSPH10,0.0
CYTL1,0.0
UQCRFS1,0.0
RTN1,0.0
TBC1D19,0.0
SNX25,0.0
SNX24,0.0
CLK3,0.0
CLK2,0.0
CLK1,0.0
TRIM67,0.0
SMPD1,0.0
SNX29,0.0
CLUL1,0.0
LY75,0.0
FAM78B,0.0
C6orf47,0.0
FAM78A,0.0
IRF8,0.0
C6orf41,0.0
FECH,0.0
PARP4,0.0
LOC388588,0.0
PANX2,0.0
SNX22,0.0
C10orf95,0.0
BHMT,0.0
JMJD6,0.0
OPTN,0.0
LGALS7B,0.0
FIGN,0.0
C6orf168,0.0
RASGEF1A,0.0
FIGF,0.0
CLDN6,0.0
CLDN4,0.0
CLDN2,0.0
MRFAP1,0.0
TBC1D8B,0.0
GCC2,0.0
FIG4,0.0
CLDN9,0.0
CLDN8,0.0
IRF4,0.0
IRF5,0.0
IRF6,0.0
IRF7,0.0
LOC374491,0.0
IRF1,0.0
C6orf48,0.0
IRF3,0.0
CLDN1,0.0
MTOR,0.0
TRIM69,0.0
